"id","type","label","source","title","subtitle","text_excerpt","source_row","confidence","aliases","mentions","iso"
"SPE002548","Speech","2529:European enlargement from the EUROPEAN CENTRAL BANK's perspective","","European enlargement from the EUROPEAN CENTRAL BANK's perspective","Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Closing speech from the conference on “European enlargement: challenges and opportunities”, Universidad del País Vasco, San Sebastián, 5 September 2003.","European enlargement from the EUROPEAN CENTRAL BANK’s perspective Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Closing speech from the conference on “European enlargement: challenges and opportunities”, Universidad del País Vasco, San Sebastián, 5 September 2003. Introduction The functional culmination of European Economic and Mon",2529.0,"","","",""
"TOP004533","Topic","Allow me to expand on these aspects","","","","","",1.000000165572282,"['Allow me to expand on these aspects']",1.0,""
"DAT001900","Date","2003-09-05","","","","","","","","","2003-09-05"
"SPE002549","Speech","2530:Changing fortunes: financing world growth","","Changing fortunes: financing world growth","by Dr. Willem F. Duisenberg, President of the European Central Bank, at the 2003 Spruce Meadows Round Table,Calgary, Friday 5 September 2003.","Changing fortunes: financing world growth Speech by Dr. Willem F. Duisenberg, President of the European Central Bank, at the 2003 Spruce Meadows Round Table,Calgary, Friday 5 September 2003. It is a great pleasure for me to be part of this round table discussion today and I would like to thank the organisers for inviting me to share some thoughts with you on the topic of financing world growth. Si",2530.0,"","","",""
"TOP004534","Topic","Now with the end of the major hostilities in Iraq the reduction in geopolitical uncertainties and lower oil prices a gradual upturn in world economic activity is expected and it is important that policy makers do all they can to support it","","","","","",1.0000001764744684,"['Now with the end of the major hostilities in Iraq the reduction in geopolitical uncertainties and lower oil prices a gradual upturn in world economic activity is expected and it is important that policy makers do all they can to support it']",1.0,""
"TOP004535","Topic","Confidence in lasting price stability removes the inflation risk premium on interest rates ensuring low real interest rates which in turn foster investment growth and employment","","","","","",1.0000001652156683,"['Confidence in lasting price stability removes the inflation risk premium on interest rates ensuring low real interest rates which in turn foster investment growth and employment']",1.0,""
"SPE002550","Speech","2531:Europa und die USA - Clash of Cultures?","","Europa und die USA - Clash of Cultures?","Rede von Dr. Gertrude Tumpel-Gugerell, Mitglied des Direktoriums der Europäischen Zentralbank, Redebeitrag zur Podiumsdiskussion ""The Alpbach Economic Symposium"" European Forum Alpbach 2003. Alpbach, 29. August 2003","Europa und die USA – Clash of Cultures? Rede von Dr. Gertrude Tumpel-Gugerell, Mitglied des Direktoriums der Europäischen Zentralbank, Redebeitrag zur Podiumsdiskussion ""The Alpbach Economic Symposium"" European Forum Alpbach 2003. Alpbach, 29. August 2003 Sehr geehrte Damen und Herren, ""Die amerikanische Herausforderung ist im Grunde weder eine industrielle noch eine finanzielle. Sie ist vor allem",2531.0,"","","",""
"TOP004536","Topic","noch zu Beginn der 80er Jahre","","","","","",1.0000001894086075,"['noch zu Beginn der 80er Jahre']",1.0,""
"TOP004537","Topic","Abh ngigkeiten voneinander bzw","","","","","",1.0000001849372502,"['Abh ngigkeiten voneinander bzw']",1.0,""
"TOP004538","Topic","den Kollegen der UNITED STATES Notenbank","","","","","",1.0000001678645618,"['den Kollegen der UNITED STATES Notenbank']",1.0,""
"DAT001901","Date","2003-08-29","","","","","","","","","2003-08-29"
"SPE002551","Speech","2532:Official Statistics for a Global Economy","","Official Statistics for a Global Economy","Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Speech delivered at the 54th Session of the International Statistical Institute, Berlin, 20 August 2003. Introduction and overview","Official Statistics for a Global Economy Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Speech delivered at the 54th Session of the International Statistical Institute, Berlin, 20 August 2003. Introduction and overview I feel both honoured and privileged to have been invited to address you at this conference today. The International",2532.0,"","","",""
"TOP004539","Topic","All of these statistics help to assess the dynamics of the real economic activity within the euro area and of the global economy and the likely development of prices over shorter horizons","","","","","",1.0000001708173198,"['All of these statistics help to assess the dynamics of the real economic activity within the euro area and of the global economy and the likely development of prices over shorter horizons']",1.0,""
"DAT001902","Date","2003-08-20","","","","","","","","","2003-08-20"
"SPE002552","Speech","2533:EUROPEAN CENTRAL BANK Watchers Conference: The evaluation of the strategy","","EUROPEAN CENTRAL BANK Watchers Conference: The evaluation of the strategy","Opening remarks Professor Otmar Issing, Member of the Executive Board of the European Central Bank,Frankfurt, 11 July 2003.","EUROPEAN CENTRAL BANK Watchers Conference: The evaluation of the strategy Opening remarks Professor Otmar Issing, Member of the Executive Board of the European Central Bank,Frankfurt, 11 July 2003. Introduction I welcome the opportunity to address this fifth edition of the EUROPEAN CENTRAL BANK Watchers conference. This annual meeting has become a tradition by now. It is a remarkable tradition: to",2533.0,"","","",""
"TOP004540","Topic","I think it is fair to say that most observers agree that the EUROPEAN CENTRAL BANK s record has been on the whole very successful in these four and a half years","","","","","",1.0000001682023008,"['I think it is fair to say that most observers agree that the EUROPEAN CENTRAL BANK s record has been on the whole very successful in these four and a half years']",1.0,""
"TOP004541","Topic","both the effectiveness","","","","","",1.0000001586236165,"['both the effectiveness']",1.0,""
"DAT001903","Date","2003-07-11","","","","","","","","","2003-07-11"
"SPE002553","Speech","2534:Central banks and financial stability","","Central banks and financial stability","Remarks by T. Padoa-Schioppa, Member of the Executive Board EUROPEAN CENTRAL BANK, Jakarta, 7 July 2003","Central banks and financial stability Remarks by T. Padoa-Schioppa, Member of the Executive Board EUROPEAN CENTRAL BANK, Jakarta, 7 July 2003 It is a great pleasure for me to be here today at the invitation of the Central Bank of Indonesia and to have the opportunity to share with you my views on the importance of financial stability and, in particular, the role central banks play in achieving it.",2534.0,"","","",""
"TOP004542","Topic","a full welfare analysis","","","","","",1.0000001505961638,"['a full welfare analysis']",1.0,""
"TOP004543","Topic","the opportunity costs","","","","","",1.000000149524706,"['the opportunity costs']",1.0,""
"DAT001904","Date","2003-07-07","","","","","","","","","2003-07-07"
"SPE002554","Speech","2535:Presentation of the EUROPEAN CENTRAL BANK's Annual Report 2002 to the European Parliament","","Presentation of the EUROPEAN CENTRAL BANK's Annual Report 2002 to the European Parliament","Introductory statement delivered by Dr. Willem F. Duisenberg, President of the European Central Bank, Strasbourg, 3 July 2003.","Presentation of the EUROPEAN CENTRAL BANK's Annual Report 2002 to the European Parliament Introductory statement delivered by Dr. Willem F. Duisenberg, President of the European Central Bank, Strasbourg, 3 July 2003. It is my pleasure to present to you today the EUROPEAN CENTRAL BANK's Annual Report for 2002, a year that was marked by significant progress on our path towards a more integrated Euro",2535.0,"","","",""
"TOP004544","Topic","increasing fiscal imbalances","","","","","",1.0000001665662224,"['increasing fiscal imbalances']",1.0,""
"DAT001905","Date","2003-07-03","","","","","","","","","2003-07-03"
"SPE002555","Speech","2536:The volatility of financial markets","","The volatility of financial markets","by Gertrude Tumpel-Gugerell, Member of the Executive Board of the European Central Bank, at the Third Encuentro Financiero Internacional hosted by the Caja Madrid in Madrid on 1 and 2 July 2003","The volatility of financial markets Speech by Gertrude Tumpel-Gugerell, Member of the Executive Board of the European Central Bank, at the Third Encuentro Financiero Internacional hosted by the Caja Madrid in Madrid on 1 and 2 July 2003 1. Introduction Ladies and gentleman, It is a pleasure for me to speak today on ""the volatility of financial markets"" to such a distinguished audience here at the ",2536.0,"","","",""
"TOP004545","Topic","the potential outcomes","","","","","",1.000000151304318,"['the potential outcomes']",1.0,""
