"id","type","label","source","title","subtitle","text_excerpt","source_row","confidence","aliases","mentions","iso"
"TOP006874","Topic","the clearing and settlement infrastructure","","","","","",1.000000238418579,"['the clearing and settlement infrastructure']",1.0,""
"DAT001874","Date","2004-01-26","","","","","","","","","2004-01-26"
"SPE002515","Speech","2497:The integration of European financial markets","","The integration of European financial markets","Keynote speech by Jean-Claude Trichet,<br>President of the European Central Bank, <br>Deutsche Börse's New Year's Reception 2004,<br>Frankfurt am Main, 26 January 2004.","The integration of European financial markets Keynote speech by Jean-Claude Trichet,President of the European Central Bank, Deutsche Börse's New Year's Reception 2004,Frankfurt am Main, 26 January 2004. Introduction Ladies and gentlemen, Thanks very much for having invited me here today for the Deutsche Börse’s New Year Reception. I am probably at no better place and perhaps no better time to disc",2497.0,"","","",""
"TOP006875","Topic","The European securities infrastructure today remains highly fragmented with over 30 national exchanges about 20 national clearing and settlement institutions and an additional 20 other systems in acceding countries","","","","","",1.000000238418579,"['The European securities infrastructure today remains highly fragmented with over 30 national exchanges about 20 national clearing and settlement institutions and an additional 20 other systems in acceding countries']",1.0,""
"TOP006876","Topic","The functioning of the payment system and the implementation of monetary policy therefore crucially depends on a smooth and efficient working of the securities clearing and settlement infrastructure","","","","","",1.000000238418579,"['The functioning of the payment system and the implementation of monetary policy therefore crucially depends on a smooth and efficient working of the securities clearing and settlement infrastructure']",1.0,""
"TOP006877","Topic","Over time stock price variations in the euro area have become more sensitive to pan European evolutions and new data and less to local informations and news","","","","","",1.000000238418579,"['Over time stock price variations in the euro area have become more sensitive to pan European evolutions and new data and less to local informations and news']",1.0,""
"SPE002516","Speech","2498:Testimony before the European Parliament's Committee on Economic and Monetary Affairs","","Testimony before the European Parliament's Committee on Economic and Monetary Affairs","Introductory statement by Professor Otmar Issing,<br>Member of the Executive Board of the European Central Bank,<br>Brussels, 20 January 2004.","Testimony before the European Parliament's Committee on Economic and Monetary Affairs Introductory statement by Professor Otmar Issing,Member of the Executive Board of the European Central Bank,Brussels, 20 January 2004. It is a pleasure for me to appear again before this Committee today. Let me express my thanks for our very constructive exchange of views over recent years. I will first briefly o",2498.0,"","","",""
"TOP006878","Topic","the possible adverse effects","","","","","",1.000000238418579,"['the possible adverse effects']",1.0,""
"DAT001875","Date","2004-01-20","","","","","","","","","2004-01-20"
"SPE002517","Speech","2499:Euro-Mediterranean Seminar ""Eurosystem and Mediterranean country national central banks"": Concluding remarks","","Euro-Mediterranean Seminar ""Eurosystem and Mediterranean country national central banks"": Concluding remarks","by Jean-Claude Trichet,<br>President of the European Central Bank,<br>Naples, 14-15 January 2004.","Euro-Mediterranean Seminar ""Eurosystem and Mediterranean country national central banks"": Concluding remarks by Jean-Claude Trichet,President of the European Central Bank,Naples, 14-15 January 2004. Distinguished guests, ladies and gentlemen, To conclude today's seminar, may I say what a pleasure it has been for me to be here among such distinguished participants. This seminar has brought together",2499.0,"","","",""
"TOP006879","Topic","This seminar has brought together governors and high level officials from the central banks of Algeria Cyprus Egypt Israel Jordan Lebanon Libya Malta Morocco the Palestinian National Authority Tunisia Turkey and the Eurosystem namely the European Central Bank and the national central banks of the euro area","","","","","",1.000000238418579,"['This seminar has brought together governors and high level officials from the central banks of Algeria Cyprus Egypt Israel Jordan Lebanon Libya Malta Morocco the Palestinian National Authority Tunisia Turkey and the Eurosystem namely the European Central Bank and the national central banks of the euro area']",1.0,""
"TOP006880","Topic","In this respect I have found very interesting suggestions in Jean Monnet s memoirs as regards the eastern part of the Mediterranean","","","","","",1.000000238418579,"['In this respect I have found very interesting suggestions in Jean Monnet s memoirs as regards the eastern part of the Mediterranean']",1.0,""
"TOP006881","Topic","On the banking system we again had an extremely fruitful exchange of views","","","","","",1.000000238418579,"['On the banking system we again had an extremely fruitful exchange of views']",1.0,""
"DAT001876","Date","2004-01-16","","","","","","","","","2004-01-16"
"SPE002518","Speech","2500:Euro-Mediterranean Seminar ""Eurosystem and Mediterranean country national banks"": Welcome remarks","","Euro-Mediterranean Seminar ""Eurosystem and Mediterranean country national banks"": Welcome remarks","by Jean-Claude Trichet,<br>President of the EUROPEAN CENTRAL BANK,<br>Naples, 15 January 2004.","Euro-Mediterranean Seminar ""Eurosystem and Mediterranean country national banks"": Welcome remarks by Jean-Claude Trichet,President of the EUROPEAN CENTRAL BANK,Naples, 15 January 2004. Your Eminence, Minister for European Affairs, Members of the Italian Parliament, President of the Region, Mr Mayor, distinguished guests, fellow governors, ladies and gentlemen, I would like to welcome you most warm",2500.0,"","","",""
"TOP006882","Topic","These extensive activities over the past two years have laid the groundwork for today s seminar both in terms of analytical preparation and the establishment of bilateral relations betwee","","","","","",1.000000238418579,"['These extensive activities over the past two years have laid the groundwork for today s seminar both in terms of analytical preparation and the establishment of bilateral relations betwee']",1.0,""
"TOP006883","Topic","We were also encouraged by a series of bilateral visits over the past two years between our staff and central bank counterparts from the region","","","","","",1.000000238418579,"['We were also encouraged by a series of bilateral visits over the past two years between our staff and central bank counterparts from the region']",1.0,""
"TOP006884","Topic","High unemployment in some cases combined with poverty is probably the most pressing one","","","","","",1.000000238418579,"['High unemployment in some cases combined with poverty is probably the most pressing one']",1.0,""
