id,label,name,title,date
org:oecd_countries,ORG,OECD Countries,,
loc:mn,GPE,M.N.,,
loc:hulten,GPE,Hulten,,
org:productivity_dynamics,ORG,Productivity Dynamics,,
loc:marquez,LOC,Marquez,,
org:labour_economics,ORG,Labour Economics,,
loc:conway,GPE,Conway,,
person:nicoletti,PERSON,Nicoletti,,
person:steiner,PERSON,Steiner,,
date:no_22327_june,DATE,"No 22327, June",,
loc:kb,GPE,K.B.,,
loc:rajan,GPE,Rajan,,
loc:buti,GPE,Buti,,
date:the_first_25_years,DATE,The first 25 years,,
loc:martino,GPE,Martino,,
date:129_103551,DATE,"129, 103551,",,
person:asimakopoulos,PERSON,Asimakopoulos,,
org:eu_capital_markets_analysis,ORG,EU Capital Markets: Analysis,,
org:eu_capital_markets,ORG,EU Capital Markets,,
org:benassy,ORG,Bénassy,,
loc:brasili,GPE,Brasili,,
person:labhard,PERSON,Labhard,,
date:no_2735,DATE,No 2735,,
org:the_third_annual_conference,ORG,the Third Annual Conference,,
org:the_european_fiscal_board,ORG,the European Fiscal Board,,
date:february_2021,DATE,February 2021,,
person:serve,PERSON,Serve,,
person:krugman,PERSON,Krugman,,
org:the_mit_press,ORG,The MIT Press,,
topic:inaugural_lecture,Topic,Inaugural lecture,,
doc:188,Document,The banking channel of monetary policy,The banking channel of monetary policy,2024-02-15
speech:188,Speech,The banking channel of monetary policy,The banking channel of monetary policy,2024-02-15
date:2024_02_15,Date,2024-02-15,,
org:the_florence_school_of_banking_and_finance,ORG,the Florence School of Banking and Finance,,
org:the_bank_board_academy,ORG,the Bank Board Academy,,
topic:banking_channel,Topic,banking channel,,
doc:189,Document,Hearing of the Committee on Economic and Monetary Affairs of the European Parliament,Hearing of the Committee on Economic and Monetary Affairs of the European Parliament,2024-02-15
speech:189,Speech,Hearing of the Committee on Economic and Monetary Affairs of the European Parliament,Hearing of the Committee on Economic and Monetary Affairs of the European Parliament,2024-02-15
date:15_february_2024,DATE,15 February 2024,,
date:the_year_ahead,DATE,the year ahead,,
date:25,DATE,25,,
date:its_first_decade,DATE,its first decade,,
date:second_decade,DATE,second decade,,
date:the_third_decade,DATE,The third decade,,
date:early_20s,DATE,early 20s,,
org:monetary_union,ORG,Monetary Union,,
doc:190,Document,European retail payments in the digital era,European retail payments in the digital era,2024-02-14
speech:190,Speech,European retail payments in the digital era,European retail payments in the digital era,2024-02-14
date:2024_02_14,Date,2024-02-14,,
topic:european_retail_payments,Topic,European retail payments,,
doc:191,Document,Preserving people’s freedom to use a public means of payment: insights into the digital euro preparation phase,Preserving people’s freedom to use a public means of payment: insights into the digital euro preparation phase,2024-02-14
speech:191,Speech,Preserving people’s freedom to use a public means of payment: insights into the digital euro preparation phase,Preserving people’s freedom to use a public means of payment: insights into the digital euro preparation phase,2024-02-14
org:the_european_parliament_preserving,ORG,the European Parliament  Preserving,,
date:the_beginning_of_this_year,DATE,the beginning of this year,,
org:eu_nationals5,ORG,EU nationals[5,,
date:between_2016_and_2021,DATE,between 2016 and 2021,,
loc:helsinki,GPE,Helsinki,,
person:bancomat,PERSON,Bancomat,,
org:digital_euro,ORG,digital euro,,
org:make18,ORG,make.[18,,
org:the_scheme_fee_study_by_cmspi,ORG,the Scheme Fee Study by CMSPI,,
person:zephyre,PERSON,Zephyre,,
date:the_past_ten_months,DATE,the past ten months,,
person:david_andolfatto,PERSON,David Andolfatto,,
org:private_banks_the_economic_journal,ORG,"Private Banks, The Economic Journal",,
org:eurogroup,ORG,Eurogroup,,
topic:preserving_peoples_freedom,Topic,Preserving people’s freedom,,
topic:public_means,Topic,public means,,
topic:digital_euro_preparation_phase_introductory_statement,Topic,digital euro preparation phase Introductory statement,,
doc:192,Document,"Monetary policy, financial stability and medium-term growth in the euro area","Monetary policy, financial stability and medium-term growth in the euro area",2024-02-14
speech:192,Speech,"Monetary policy, financial stability and medium-term growth in the euro area","Monetary policy, financial stability and medium-term growth in the euro area",2024-02-14
org:hrvatska,ORG,Hrvatska,,
org:iemed,ORG,IEMed,,
org:ufm,ORG,UfM,,
person:ufm_split,PERSON,UfM Split,,
org:sovereign,ORG,Sovereign,,
topic:medium_term_growth,Topic,medium-term growth,,
doc:193,Document,The euro at 25: what next for Economic and Monetary Union?,The euro at 25: what next for Economic and Monetary Union?,2024-02-12
speech:193,Speech,The euro at 25: what next for Economic and Monetary Union?,The euro at 25: what next for Economic and Monetary Union?,2024-02-12
date:2024_02_12,Date,2024-02-12,,
org:the_european_parliamentary_week_2024,ORG,the European Parliamentary Week 2024,,
org:emu,ORG,EMU,,
org:the_european_parliamentary_week,ORG,the European Parliamentary Week,,
org:the_single_market_one,ORG,the Single Market One,,
org:stock17,ORG,stock[17,,
org:the_oecd_programme_for_international_student_assessment,ORG,the OECD Programme for International Student Assessment,,
date:15_year_olds,DATE,15-year-olds,,
org:the_single_resolution_funds,ORG,the Single Resolution Fund’s,,
person:ezio_tarantelli,PERSON,Ezio Tarantelli,,
org:gdp29,ORG,GDP.[29,,
date:seven_years,DATE,seven years,,
org:the_next_commission,ORG,the next Commission,,
org:ferdinand_dreher,ORG,Ferdinand Dreher,,
person:francesca_vinci,PERSON,Francesca Vinci,,
person:fatima_pires,PERSON,Fatima Pires,,
loc:strasbourg,GPE,Strasbourg,,
loc:ottaviano,GPE,Ottaviano,,
loc:gi,GPE,G.I.,,
org:di_mauro,ORG,Di Mauro,,
date:no_57,DATE,No 57,,
loc:palazzo,GPE,Palazzo,,
loc:aa,GPE,A.A.,,
loc:popov_a_2018,GPE,"Popov, A. (2018",,
person:giovannini,PERSON,Giovannini,,
org:rcm,ORG,R.C.M.,,
date:no_84,DATE,No 84,,
org:bruurs_s_2023,ORG,"Bruurs, S. (2023",,
org:european_labour_law_journal,ORG,European Labour Law Journal,,
person:nurski,PERSON,Nurski,,
person:schraepen,PERSON,Schraepen,,
person:bruegel_blog,PERSON,Bruegel Blog,,
person:cimadomo,PERSON,Cimadomo,,
person:gordo_mora,PERSON,Gordo Mora,,
person:palazzo,PERSON,Palazzo,,
org:istituto_per_gli_studi_di_politica_internazionale,ORG,Istituto per gli Studi di Politica Internazionale,,
org:decline,ORG,Decline,,
person:delors,PERSON,Delors,,
org:the_european_monetary_fund,ORG,the European Monetary Fund,,
date:2562018,DATE,25.6.2018,,
person:chi_dao,PERSON,Chi Dao,,
loc:dizioli,GPE,Dizioli,,
org:leigh_d,ORG,"Leigh, D. (",,
date:140_november,DATE,"140, November",,
org:s18_s36,ORG,S18-S36,,
org:the_economic_and_monetary_affairs_committee,ORG,the Economic and Monetary Affairs Committee,,
org:politico,ORG,Politico,,
date:no_12_december,DATE,"No 12, December",,
org:the_european_commission_autumn_2023,ORG,the European Commission Autumn 2023,,
person:martin_feldstein_lecture,PERSON,Martin Feldstein Lecture,,
date:6_july,DATE,6 July,,
person:gb,PERSON,G.B.,,
org:the_european_challenge,ORG,The European Challenge,,
person:wildwood_house,PERSON,Wildwood House,,
topic:economic_and_monetary_union,Topic,Economic and Monetary Union,,
doc:194,Document,Euro area international financial flows: analytical insights and measurement challenges,Euro area international financial flows: analytical insights and measurement challenges,2024-02-12
speech:194,Speech,Euro area international financial flows: analytical insights and measurement challenges,Euro area international financial flows: analytical insights and measurement challenges,2024-02-12
org:irving_fisher_committee,ORG,Irving Fisher Committee,,
org:central_bank_statistics,ORG,Central Bank Statistics,,
org:external,ORG,External,,
org:madrid_euro,ORG,Madrid Euro,,
loc:madrid_madrid,GPE,Madrid Madrid,,
org:the_irving_fisher_committee,ORG,the Irving Fisher Committee,,
date:february_2020,DATE,February 2020,,
org:chart_2_euro,ORG,Chart 2 Euro,,
org:chart_3_euro,ORG,Chart 3 Euro,,
date:years_2014_2019,DATE,years 2014-2019,,
org:chart_5_euro,ORG,Chart 5 Euro,,
loc:brics,GPE,BRICS,,
person:assets17,PERSON,assets.[17,,
org:fdi,ORG,FDI,,
date:about_2015,DATE,about 2015,,
date:this_spring,DATE,this spring,,
org:mne,ORG,MNE,,
org:insights27_data,ORG,insights.[27] Data,,
org:the_european_system_of_central_banks,ORG,the European System of Central Banks’ (,,
org:rodriguez_caloca,ORG,Rodríguez Caloca,,
org:radke,ORG,Radke,,
org:the_eurosystem_credit_assessment_framework,ORG,the Eurosystem Credit Assessment Framework,,
org:ecaf,ORG,ECAF,,
org:bbb,ORG,BBB+,,
loc:bop,GPE,b.o.p,,
org:banks34,ORG,banks.[34],,
org:the_joint_european_central_bank,ORG,the Joint European Central Bank,,
org:banco_de_portugal,ORG,Banco de Portugal,,
date:17_february,DATE,17 February,,
org:milesi_ferretti,ORG,Milesi-Ferretti,,
loc:gm,GPE,G.M.,,
org:the_global_financial_crisis,ORG,the Global Financial Crisis,,
date:66,DATE,66,,
date:the_first_quarter_of_2019,DATE,the first quarter of 2019,,
person:carvalho,PERSON,Carvalho,,
loc:coppola,GPE,Coppola,,
loc:maggiori,GPE,Maggiori,,
org:review_of_international_economics,ORG,Review of International Economics,,
date:1641_1687,DATE,1641-1687,,
person:timmer,PERSON,Timmer,,
date:mid_2014,DATE,mid-2014,,
org:see_cure,ORG,See Cœuré,,
org:the_foreign_exchange_contact_group,ORG,the Foreign Exchange Contact Group,,
org:the_cepr_international_macroeconomics_and_finance_programme_meeting,ORG,the CEPR International Macroeconomics and Finance Programme Meeting,,
loc:bergant,GPE,Bergant,,
loc:argentina,GPE,Argentina,,
loc:saudi_arabia,GPE,Saudi Arabia,,
org:the_international_equity_holdings_of_euro_area_investors,ORG,The International Equity Holdings of Euro Area Investors,,
org:the_external_dimension_of_the_the_euro_area_di_mauro,ORG,The External Dimension of the The Euro Area (Di Mauro,,
person:bertaut,PERSON,Bertaut,,
loc:bressler,GPE,Bressler,,
loc:curcuru,GPE,Curcuru,,
org:the_geography_of_capital_flows,ORG,the Geography of Capital Flows,,
org:coppola,ORG,Coppola,,
org:neiman,ORG,Neiman,,
person:schreger,PERSON,Schreger,,
org:pp1499_1556,ORG,pp.1499-1556,,
person:milesi_ferretti,PERSON,Milesi-Ferretti,,
org:the_buildup_of_global_stock_imbalances,ORG,The Buildup of Global Stock Imbalances,,
person:zucman,PERSON,Zucman,,
date:1321_1364,DATE,1321-1364,,
person:bui_quang,PERSON,Bui Quang,,
loc:gervais,GPE,Gervais,,
org:bank_of_france,ORG,Bank of France,,
org:bis_ifc_bulletin,ORG,BIS IFC Bulletin,,
date:no_49,DATE,No 49,,
person:diz_dias,PERSON,Diz Dias,,
person:gupta,PERSON,Gupta,,
org:masetti,ORG,Masetti,,
org:are_capital_flows_fickle,ORG,Are Capital Flows Fickle,,
org:the_answer_still_depend_on_type,ORG,the Answer Still Depend on Type,,
person:di_nino,PERSON,Di Nino,,
loc:see_attinasi,GPE,See Attinasi,,
person:brew,PERSON,Brew,,
org:us_direct_investment_abroad,ORG,U.S. Direct Investment Abroad,,
org:bea_working_paper_series,ORG,BEA Working Paper Series,,
loc:figueira,GPE,Figueira,,
org:foreign_direct_investment,ORG,Foreign Direct Investment,,
person:gomez_llabres,PERSON,Gómez-Llabrés,,
date:no_58,DATE,No 58,,
person:r_h_ed,PERSON,R. H. (ed.,,
org:g7_current_account_imbalances,ORG,G7 Current Account Imbalances,,
org:sustainability_and_adjustment,ORG,Sustainability and Adjustment,,
person:allen,PERSON,Allen,,
org:revisiting_external_imbalances,ORG,Revisiting External Imbalances,,
org:see_committee_on_monetary_financial_and_balance_of_payments_statistics,ORG,"See Committee on Monetary, Financial and Balance of Payments Statistics",,
org:eci,ORG,ECI,,
org:european_statistics,ORG,European Statistics,,
org:ess,ORG,ESS,,
topic:analytical_insights,Topic,analytical insights,,
doc:195,Document,Modernising finance: the role of central bank money,Modernising finance: the role of central bank money,2024-02-09
speech:195,Speech,Modernising finance: the role of central bank money,Modernising finance: the role of central bank money,2024-02-09
date:2024_02_09,Date,2024-02-09,,
org:assiom_forex_modernising,ORG,Assiom Forex Modernising,,
person:assiom_forex_genoa,PERSON,Assiom Forex Genoa,,
loc:riga,GPE,Riga,,
person:level11,PERSON,level[11,,
date:the_next_five,DATE,the next five,,
person:trigger_solution,PERSON,Trigger Solution,,
org:the_banque_de_frances_full_dlt_interoperability,ORG,the Banque de France’s Full DLT Interoperability,,
org:dlt_platforms19_cross,ORG,DLT platforms.[19] Cross,,
person:norman,PERSON,Norman,,
person:shaw,PERSON,Shaw,,
org:speight,ORG,Speight,,
org:target_annual_report,ORG,TARGET Annual Report,,
date:2022_june,DATE,"2022 , June",,
org:fmi,ORG,FMI,,
org:see_european_securities_and_markets_authority,ORG,See European Securities and Markets Authority,,
date:the_end_of_may_2024,DATE,the end of May 2024,,
org:see_european_banking_authority,ORG,See European Banking Authority,,
loc:lagarde_c_2023,GPE,"Lagarde, C. (2023",,
date:26_january,DATE,26 January,,
topic:central_bank_money_keynote_speech,Topic,central bank money Keynote speech,,
topic:30th_annual_congress,Topic,30th Annual Congress,,
doc:196,Document,Disinflation in the euro area,Disinflation in the euro area,2024-02-08
speech:196,Speech,Disinflation in the euro area,Disinflation in the euro area,2024-02-08
date:2024_02_08,Date,2024-02-08,,
org:the_brookings_institution_disinflation,ORG,the Brookings Institution Disinflation,,
date:8_february_2024,DATE,8 February 2024,,
date:february_2023,DATE,February 2023,,
person:chart_4_oil,PERSON,Chart 4 Oil,,
date:6_february_2024,DATE,6 February 2024,,
date:12023,DATE,1/2023,,
date:the_months,DATE,the months,,
date:one_additional_month,DATE,one additional month,,
date:one_month,DATE,one month,,
date:the_first_and_third_quarters,DATE,the first and third quarters,,
date:third_and_fourth_quarters_of_2023,DATE,third and fourth quarters of 2023,,
date:summer_2023,DATE,Summer 2023,,
date:30_august_2023,DATE,30 August 2023,,
org:chart_6_decomposition,ORG,Chart 6 Decomposition,,
date:the_summer_of_2023,DATE,the summer of 2023,,
org:consensus,ORG,Consensus,,
person:lenza_et_al,PERSON,Lenza et al,,
date:1_february_2024,DATE,1 February 2024,,
date:8_january_2024,DATE,8 January 2024,,
org:chart_105_however,ORG,Chart 10).[5] However,,
org:chart_10_measures,ORG,Chart 10 Measures,,
date:three_month_on_three_month,DATE,three-month-on-three-month,,
date:22_february_2024,DATE,22 February 2024,,
date:the_previous_two_quarters,DATE,the previous two quarters,,
date:twelve_months_ahead,DATE,twelve months ahead,,
date:the_latest_quarter,DATE,the latest quarter,,
date:the_early_months_of_2024,DATE,the early months of 2024,,
org:de,ORG,DE,,
org:nl,ORG,NL,,
date:december_2023the,DATE,December 2023.The,,
date:a_certain_quarter,DATE,a certain quarter,,
org:moodys_orbisnotess,ORG,Moody’s ORBIS.Notess,,
org:orbis,ORG,ORBIS,,
org:cts_,ORG,CTS)-,,
date:next_quarters,DATE,next quarters,,
date:2009_2019,DATE,2009-2019,,
date:five_year_in_five_years,DATE,five-year-in-five-years,,
date:5_year_in_5_years,DATE,5-year-in-5-years,,
date:29_january_2024,DATE,29 January 2024,,
person:colm_bates,PERSON,Colm Bates,,
person:anna_beschin,PERSON,Anna Beschin,,
person:cristina_checherita_westphal,PERSON,Cristina Checherita-Westphal,,
person:andrea_fabbri,PERSON,Andrea Fabbri,,
person:anna_camilla_hofmann_drahonsky,PERSON,Anna-Camilla Hofmann-Drahonsky,,
person:eliza_lis,PERSON,Eliza Lis,,
person:aurora_monza,PERSON,Aurora Monza,,
person:fabian_schupp,PERSON,Fabian Schupp,,
loc:chadad,GPE,Chadad,,
org:inflation_diagnostics,ORG,Inflation Diagnostics,,
org:lecture_at,ORG,Lecture at,,
person:adrjan,PERSON,Adrjan,,
loc:lydon,GPE,Lydon,,
org:central_bank_of_ireland_economic_letter_vol,ORG,Central Bank of Ireland Economic Letter Vol,,
person:c_brand,PERSON,C. Brand,,
person:n_lisack,PERSON,N. Lisack,,
person:f_mazelis,PERSON,F. Mazelis,,
topic:hutchins_center,Topic,Hutchins Center,,
doc:197,Document,Monetary policy and inflation,Monetary policy and inflation,2024-02-01
speech:197,Speech,Monetary policy and inflation,Monetary policy and inflation,2024-02-01
date:2024_02_01,Date,2024-02-01,,
org:einaudi_institute_for_economics_and_finance,ORG,Einaudi Institute for Economics and Finance,,
org:eief,ORG,EIEF,,
topic:inflation_slides,Topic,inflation Slides,,
doc:198,Document,One step ahead: protecting the cyber resilience of financial infrastructures,One step ahead: protecting the cyber resilience of financial infrastructures,2024-01-17
speech:198,Speech,One step ahead: protecting the cyber resilience of financial infrastructures,One step ahead: protecting the cyber resilience of financial infrastructures,2024-01-17
date:2024_01_17,Date,2024-01-17,,
